shapeid,x,y
8,-71.097402,42.294219
8,-71.098852,42.29564
8,-71.099164,42.295941
8,-71.100221,42.296962
8,-71.101864,42.29851
8,-71.102952,42.299494
8,-71.103291,42.299806
8,-71.103485,42.299932
8,-71.103762,42.300078
8,-71.10393,42.300135
8,-71.104091,42.300182
8,-71.10427,42.300229
8,-71.104661,42.300271
8,-71.10495998,42.30026852
8,-71.105349,42.300313
8,-71.105782,42.300375
8,-71.105914,42.300404
8,-71.106064,42.300445
8,-71.106124,42.300501
8,-71.106177,42.30059
8,-71.10623628,42.30070327
8,-71.10625845,42.30075058
8,-71.10625876,42.30075125
8,-71.10626229,42.30075879
8,-71.10631026,42.30081438
8,-71.10638029,42.30085375
8,-71.10645917,42.30088337
8,-71.10653815,42.30089668
8,-71.10663913,42.30090355
8,-71.10670817,42.30090918
8,-71.10672034,42.30091017
8,-71.10672254,42.30091035
8,-71.10678835,42.30092362
8,-71.10683215,42.30094333
8,-71.10684423,42.300982
8,-71.10684105,42.30101713
8,-71.10681715,42.30105439
8,-71.10675958,42.30110588
8,-71.10674712,42.30111452
8,-71.10674317,42.30111726
8,-71.10670399,42.30114444
8,-71.10670185,42.30114592
8,-71.10665929,42.30117544
8,-71.10665845,42.30117602
8,-71.1065776,42.30123211
8,-71.10656849,42.30123843
8,-71.1065352,42.30126152
8,-71.10643647,42.30131058
8,-71.10629986,42.30137559
8,-71.10628637,42.30138201
8,-71.10612122,42.30146059
8,-71.10610713,42.3014673
8,-71.10582241,42.30160278
8,-71.10578464,42.30162049
8,-71.1056805,42.30168599
8,-71.10560204,42.30175104
8,-71.1055566,42.30178219
8,-71.10538018,42.30190312
8,-71.10517262,42.30206215
8,-71.1050539,42.30215312
8,-71.10485541,42.3023052
8,-71.10465939,42.30248692
8,-71.1045109,42.30262457
8,-71.10434842,42.30276102
8,-71.10409283,42.30296629
8,-71.10404877,42.30300167
8,-71.10396972,42.30307046
8,-71.10382808,42.30319368
8,-71.10374895,42.30328671
8,-71.10374823,42.3032876
8,-71.1035607,42.30351618
8,-71.10352428,42.30356058
8,-71.10349035,42.30360193
8,-71.10348553,42.30360781
8,-71.1034284,42.30367745
8,-71.10342469,42.30368225
8,-71.10340123,42.30371259
8,-71.10339613,42.30371918
8,-71.10337155,42.30375097
8,-71.10334543,42.30378475
8,-71.10328511,42.30389176
8,-71.10328497,42.30389202
8,-71.10327674,42.30390662
8,-71.10327232,42.30391927
8,-71.10327218,42.30391969
8,-71.10323185,42.30403518
8,-71.10320068,42.30431043
8,-71.10319242,42.30435163
8,-71.10319221,42.30435264
8,-71.10317549,42.30443599
8,-71.10317211,42.30445283
8,-71.10313396,42.30464293
8,-71.10312429,42.30467376
8,-71.10312334,42.30467613
8,-71.10311187,42.30470451
8,-71.10310575,42.30471966
8,-71.10309567,42.30474295
8,-71.10308138,42.30477446
8,-71.10306922,42.30479775
8,-71.10302069,42.3048716
8,-71.10297435,42.30493051
8,-71.10296201,42.30494487
8,-71.10294945,42.30495923
8,-71.10293761,42.30497252
8,-71.10293665,42.3049736
8,-71.10292431,42.30498865
8,-71.10291177,42.30500391
8,-71.10288496,42.30503653
8,-71.1028591,42.30507075
8,-71.10284698,42.30508785
8,-71.10283883,42.30509997
8,-71.10282995,42.30511318
8,-71.10281711,42.30513509
8,-71.10280496,42.30515631
8,-71.10279327,42.30517822
8,-71.10277806,42.30520836
8,-71.10277752,42.30520945
8,-71.1027769,42.30521071
8,-71.10276555,42.3052337
8,-71.10276285,42.30523918
8,-71.10275102,42.30526539
8,-71.10274739,42.30527342
8,-71.10273708,42.30529671
8,-71.10271972,42.3053385
8,-71.10271551,42.30535148
8,-71.10271194,42.30536248
8,-71.10270437,42.30539059
8,-71.10269382,42.30545343
8,-71.10268776,42.30550949
8,-71.10268645,42.30552156
8,-71.10268606,42.30554762
8,-71.10268985,42.30567935
8,-71.10271006,42.30596215
8,-71.10271006,42.30596223
8,-71.10262037,42.30596723
8,-71.10197571,42.3059833
8,-71.10197322,42.30598336
8,-71.10197118,42.30598341
8,-71.10196905,42.30598346
8,-71.10179754,42.30618909
8,-71.10148628,42.30656227
8,-71.10148547,42.30656324
8,-71.10147921,42.30657074
8,-71.10115782,42.3065408
8,-71.10115633,42.30654066
8,-71.10114984,42.30654006
8,-71.10113346,42.30660246
8,-71.10113185,42.30660861
8,-71.10112968,42.30661686
8,-71.10071934,42.30655961
8,-71.10071761,42.30655936
8,-71.10071746,42.30655934
8,-71.100713,42.30655872
8,-71.10064374,42.30670883
8,-71.10038845,42.3072621
8,-71.10039057,42.30726266
8,-71.1004117,42.30726818
8,-71.10049035,42.30728872
8,-71.10048974,42.30729019
8,-71.10048947,42.30729084
8,-71.10048654,42.30729786
8,-71.10045419,42.30737538
8,-71.10044952,42.30738625
8,-71.10044275,42.307402
8,-71.10043382,42.30742375
8,-71.10042842,42.30743689
8,-71.10039181,42.30752431
8,-71.10036226,42.30759483
8,-71.10035024,42.30762432
8,-71.10031526,42.30770704
8,-71.10029572,42.30775369
8,-71.10028274,42.30778467
8,-71.10025633,42.30784772
8,-71.10025328,42.30785499
8,-71.10025078,42.30786097
8,-71.10025074,42.30786106
8,-71.10024982,42.30786326
8,-71.10022353,42.30787752
8,-71.1001309,42.30792775
8,-71.09994269,42.30791671
8,-71.09994024,42.30791656
8,-71.09993933,42.30791651
8,-71.09993593,42.30791631
8,-71.09993312,42.30791615
8,-71.09988314,42.30801396
8,-71.09986136,42.30807131
8,-71.09983607,42.30813791
8,-71.09968072,42.30833747
8,-71.0996806,42.30833763
8,-71.09949737,42.30857302
8,-71.09943803,42.30863628
8,-71.09934075,42.308737
8,-71.09925732,42.30882338
8,-71.09923552,42.30884595
8,-71.09923559,42.30884606
8,-71.09933688,42.30899545
8,-71.09934901,42.30901335
8,-71.09936868,42.30904235
8,-71.09939653,42.30908657
8,-71.0993981,42.30908906
8,-71.09898961,42.30923346
8,-71.09898929,42.30923357
8,-71.09892565,42.30925607
8,-71.09879096,42.30930434
8,-71.09847451,42.30941777
8,-71.09836018,42.30947926
8,-71.09835485,42.30948213
8,-71.09834913,42.3094852
8,-71.09828949,42.30951728
8,-71.0982832,42.30952185
8,-71.0982705,42.30953107
8,-71.09826989,42.30953151
8,-71.09826914,42.30953205
8,-71.09825192,42.30954456
8,-71.09822431,42.3095646
8,-71.09821888,42.30956855
8,-71.0982152,42.30957122
8,-71.09821168,42.30957429
8,-71.09819805,42.30958621
8,-71.0981806,42.30960146
8,-71.09813991,42.30963703
8,-71.09813447,42.30964179
8,-71.09812633,42.3096489
8,-71.09812296,42.30965185
8,-71.09812003,42.30965548
8,-71.09810654,42.30967223
8,-71.09805327,42.30973836
8,-71.09802211,42.30977704
8,-71.09801007,42.30979913
8,-71.0979833,42.30984825
8,-71.09797651,42.30987449
8,-71.09795271,42.30996644
8,-71.09794515,42.30999563
8,-71.09794437,42.30999863
8,-71.09793451,42.31003674
8,-71.09792481,42.31009362
8,-71.09790786,42.31019311
8,-71.09790758,42.31019475
8,-71.0978637,42.31045222
8,-71.09786274,42.31077695
8,-71.0978619,42.31106226
8,-71.0978619,42.31106245
8,-71.0978619,42.31106278
8,-71.0978618,42.31106353
8,-71.09784623,42.31118062
8,-71.09783254,42.31128358
8,-71.09782647,42.31131321
8,-71.09782047,42.31134256
8,-71.09781237,42.3113821
8,-71.09781084,42.31138959
8,-71.09780321,42.31142686
8,-71.09778487,42.31147201
8,-71.09776565,42.31151934
8,-71.09771586,42.31160903
8,-71.09764104,42.31171168
8,-71.09755125,42.3118089
8,-71.09752818,42.31183388
8,-71.09751375,42.3118495
8,-71.09750213,42.31186208
8,-71.09745131,42.3119171
8,-71.09744796,42.31192073
8,-71.09743326,42.31193665
8,-71.09739926,42.31196063
8,-71.09739079,42.31196661
8,-71.09735901,42.31198903
8,-71.09735558,42.31199144
8,-71.0973496,42.31199566
8,-71.09734548,42.31199857
8,-71.09728887,42.3120385
8,-71.09727634,42.31204734
8,-71.09727484,42.3120484
8,-71.09723874,42.31207386
8,-71.09711547,42.31212694
8,-71.09701332,42.3121624
8,-71.09700862,42.31216403
8,-71.09696679,42.31217856
8,-71.09696482,42.31217917
8,-71.09692788,42.31219056
8,-71.09690193,42.31219857
8,-71.09660399,42.31229048
8,-71.09644597,42.31235647
8,-71.09634786,42.31241375
8,-71.09628184,42.31246568
8,-71.09626328,42.31248029
8,-71.09625969,42.31248311
8,-71.09625148,42.31248956
8,-71.09625007,42.31249053
8,-71.09624331,42.31249517
8,-71.0962395,42.31249779
8,-71.0962394,42.31249785
8,-71.09623856,42.31249843
8,-71.09613718,42.31256801
8,-71.09609606,42.31259623
8,-71.09568013,42.31289482
8,-71.09515184,42.31329632
8,-71.09510821,42.31333179
8,-71.09523638,42.31342304
8,-71.09674965,42.31448544
8,-71.09675033,42.31448592
8,-71.09705531,42.31469897
8,-71.09713408,42.314754
8,-71.0971441,42.31476121
8,-71.09714493,42.31476181
8,-71.09727357,42.31485437
8,-71.09728027,42.31485907
8,-71.0972813,42.31485979
8,-71.09779128,42.31523135
8,-71.09780961,42.31524409
8,-71.09798251,42.31536425
8,-71.09823338,42.31553859
8,-71.0982406,42.31573705
8,-71.09824472,42.31585035
8,-71.09828816,42.31681484
8,-71.09828817,42.31681497
8,-71.09828821,42.31681605
8,-71.09828851,42.31682404
8,-71.09828874,42.31683019
8,-71.09828876,42.31683116
8,-71.0982947,42.31708397
8,-71.09830059,42.31733489
8,-71.09830068,42.3173385
8,-71.09830069,42.31733891
8,-71.09830086,42.31734606
8,-71.09831944,42.31809326
8,-71.09832663,42.31836373
8,-71.09832664,42.31836396
8,-71.09832705,42.31837667
8,-71.09833383,42.31858897
8,-71.09836414,42.31955202
8,-71.09836416,42.31955293
8,-71.0983643,42.31956124
8,-71.09838212,42.32059772
8,-71.09838235,42.32060558
8,-71.09840405,42.3213549
8,-71.09840446,42.32136897
8,-71.09841611,42.321572
8,-71.09843296,42.32192834
8,-71.09844547,42.3221328
8,-71.09846357,42.32231013
8,-71.0984677,42.3223902
8,-71.09846795,42.32239501
8,-71.09847724,42.32257515
8,-71.09847726,42.32257555
8,-71.0984774,42.32257827
8,-71.09847807,42.32258723
8,-71.0985227,42.32318183
8,-71.0985227,42.3231819
8,-71.09853348,42.32332553
8,-71.09853502,42.32334214
8,-71.09856841,42.32370396
8,-71.09856915,42.32371196
8,-71.09858548,42.32392173
8,-71.09864755,42.3248126
8,-71.09857784,42.32525898
8,-71.09830557,42.32630432
8,-71.09796322,42.32726664
8,-71.09759067,42.32800971
8,-71.09718452,42.32877747
8,-71.09681243,42.3294461
8,-71.0963397,42.330164
8,-71.09586727,42.33083228
8,-71.09524624,42.33152143
8,-71.09436725,42.33239429
8,-71.09299972,42.33345772
8,-71.09275333,42.33369398
8,-71.09043371,42.3357613
8,-71.09042822,42.33576567
8,-71.09036069,42.33581943
8,-71.09035535,42.33582368
8,-71.09033997,42.33583618
8,-71.09024775,42.33591117
8,-71.09017997,42.33596629
8,-71.0901745,42.33597074
8,-71.09009374,42.33603714
8,-71.08956033,42.33647572
8,-71.08769103,42.3380126
8,-71.08765876,42.33803913
8,-71.08701843,42.3385655
8,-71.08667938,42.33884421
8,-71.08655553,42.33894601
8,-71.08652909,42.33896775
8,-71.0862629,42.33918519
8,-71.08606051,42.33935052
8,-71.08602628,42.33937848
8,-71.08589664,42.33948438
8,-71.0858966,42.33948441
8,-71.08577459,42.33958408
8,-71.08572112,42.33962776
8,-71.08559859,42.33972785
8,-71.0855929,42.33973304
8,-71.08558667,42.33973873
8,-71.08554495,42.33977679
8,-71.08546683,42.33984806
8,-71.08541915,42.33988961
8,-71.0854115,42.33989627
8,-71.08537661,42.33992667
8,-71.08530612,42.33998809
8,-71.08518382,42.34009466
8,-71.08518157,42.34009662
8,-71.08516252,42.34011322
8,-71.08515498,42.34011979
8,-71.08515337,42.34012111
8,-71.08509835,42.34016628
8,-71.08507551,42.34018503
8,-71.08498311,42.34026088
8,-71.0849285,42.34030571
8,-71.08492544,42.34030802
8,-71.08490942,42.34032228
8,-71.08487883,42.34034952
8,-71.08487874,42.3403496
8,-71.0848665,42.3403605
8,-71.08485027,42.34037494
8,-71.08484359,42.34038089
8,-71.08484345,42.34038101
8,-71.08484315,42.34038129
8,-71.08481046,42.34041039
8,-71.08368232,42.34136765
8,-71.08342167,42.34156693
8,-71.08335742,42.34161371
8,-71.08330641,42.34165204
8,-71.0831412,42.34152804
8,-71.08303222,42.34146028
8,-71.08234436,42.34101053
8,-71.08230827,42.34098608
8,-71.08217506,42.34089136
8,-71.08217095,42.34088844
8,-71.08201021,42.34077748
8,-71.08200231,42.34077203
8,-71.08199672,42.34076823
8,-71.08195549,42.34074022
8,-71.08194754,42.34073482
8,-71.08194707,42.3407345
8,-71.08193844,42.34072827
8,-71.0818049,42.34063172
8,-71.08175421,42.34059508
8,-71.08174755,42.34059026
8,-71.08174652,42.34058953
8,-71.08163266,42.34050814
8,-71.08138676,42.34033238
8,-71.08129524,42.34024191
8,-71.08128534,42.34023212
8,-71.0810319,42.33998122
8,-71.08069749,42.33965014
8,-71.08064883,42.33960198
8,-71.08064256,42.33959576
8,-71.08064231,42.33959551
8,-71.08063601,42.33958928
8,-71.08062329,42.3395763
8,-71.08051007,42.3394392
8,-71.08045544,42.33938293
8,-71.08035767,42.33929036
8,-71.08034534,42.33927938
8,-71.08027248,42.33921453
8,-71.08015709,42.33911672
8,-71.08013703,42.33909932
8,-71.08011107,42.33907679
8,-71.08010741,42.33907363
8,-71.07981089,42.33881694
8,-71.07976352,42.33877593
8,-71.07968018,42.33870762
8,-71.07865476,42.33786444
8,-71.07851836,42.33775528
8,-71.07851776,42.33775479
8,-71.07851036,42.33774872
8,-71.07821667,42.33751159
8,-71.07802378,42.33735584
8,-71.07736734,42.3368258
8,-71.07736121,42.33682056
8,-71.07734863,42.33680981
8,-71.07734123,42.33680348
8,-71.07729583,42.33676541
8,-71.07728562,42.33675684
8,-71.07728431,42.33675574
8,-71.07701534,42.33652961
8,-71.0769887,42.33650778
8,-71.07695908,42.33648294
8,-71.07694044,42.33646732
8,-71.07664026,42.3362159
8,-71.07662742,42.33620514
8,-71.0766185,42.33619767
8,-71.07650724,42.33610826
8,-71.07650562,42.33610696
8,-71.07648128,42.3360874
8,-71.07525024,42.33510352
8,-71.0752426,42.33509742
8,-71.07521329,42.33506192
8,-71.07512238,42.3349518
8,-71.07511126,42.33493833
8,-71.07421501,42.33421401
8,-71.07341337,42.33356614
8,-71.07341315,42.33356596
8,-71.07340334,42.33355803
8,-71.07299593,42.33319835
8,-71.07298789,42.33319125
8,-71.07207792,42.33257296
8,-71.07204307,42.33254927
8,-71.0719263,42.33246993
8,-71.07191583,42.33246282
8,-71.07126382,42.33194821
8,-71.07124955,42.33193694
8,-71.07113986,42.3318399
8,-71.07112976,42.33183096
8,-71.07112969,42.3318309
8,-71.07112798,42.33182939
8,-71.07107725,42.3317845
8,-71.07049445,42.33110073
8,-71.07018111,42.33073139
8,-71.07018041,42.33073057
8,-71.07016184,42.33070868
8,-71.07015534,42.33070102
8,-71.07000167,42.33051988
8,-71.06988127,42.33037867
8,-71.0696883,42.33015233
8,-71.06962216,42.3300746
8,-71.06956117,42.33000097
8,-71.06945054,42.32986613
8,-71.06945024,42.32986577
8,-71.06944911,42.32986439
8,-71.06944509,42.32985949
8,-71.06932537,42.32971358
8,-71.06932507,42.3297132
8,-71.06932495,42.32971307
8,-71.06931829,42.32970495
8,-71.06917382,42.32952886
8,-71.06917216,42.32952684
8,-71.06879928,42.32909187
8,-71.06878078,42.32906997
8,-71.06823226,42.32842055
8,-71.06798027,42.3281222
8,-71.06790759,42.32803615
8,-71.06787044,42.32799169
8,-71.06763772,42.32771314
8,-71.06751259,42.32756337
8,-71.06748827,42.32753474
8,-71.06747946,42.32752436
8,-71.06747931,42.32752418
8,-71.06746466,42.32750694
8,-71.06709821,42.32707336
8,-71.06702682,42.3269889
8,-71.06702066,42.32698161
8,-71.06696263,42.32691295
8,-71.06696209,42.32691232
8,-71.06695183,42.32689987
8,-71.06691092,42.32685027
8,-71.06675331,42.3266592
8,-71.06675194,42.32665753
8,-71.06668907,42.32658422
8,-71.06664314,42.32653067
8,-71.06643726,42.32629059
8,-71.06640531,42.32625335
8,-71.06646853,42.3261471
8,-71.06647899,42.32613043
8,-71.06647923,42.32612999
8,-71.06659998,42.32590589
8,-71.06660073,42.3259045
8,-71.06670258,42.32570068
8,-71.06680887,42.32547949
8,-71.06691456,42.32521089
8,-71.06703647,42.32490401
8,-71.06712732,42.32465107
8,-71.06722848,42.32436993
8,-71.06728977,42.32414926
8,-71.0673649,42.32388748
8,-71.06738492,42.32379861
8,-71.06750209,42.32336715
8,-71.0675041,42.32335977
8,-71.06750417,42.32335938
8,-71.068061,42.321281
8,-71.068109,42.321285
8,-71.06852,42.321335
8,-71.068544,42.321341
8,-71.068943,42.321399
8,-71.069199,42.321463
8,-71.069479,42.321521
8,-71.069699,42.321558
8,-71.069842,42.321567
8,-71.07011,42.321564
8,-71.070558,42.321525
8,-71.071393,42.321431
8,-71.071738,42.3214
8,-71.072204,42.321359
8,-71.072176,42.321162
8,-71.072147,42.321047
8,-71.072094,42.320949
8,-71.072029,42.320863
8,-71.071934,42.320752
8,-71.071276,42.32016
8,-71.070868,42.319781
8,-71.070666,42.319555
8,-71.070459,42.319319
8,-71.070359,42.319243
8,-71.070204,42.319149
8,-71.069966,42.319046
8,-71.069698,42.318947
8,-71.06998,42.31834
8,-71.070167,42.317927
8,-71.070388,42.317441
8,-71.071514,42.317743
8,-71.071681,42.317778
8,-71.07174,42.317782
8,-71.07183,42.317782
8,-71.071916,42.317767
8,-71.071997,42.317738
8,-71.072182,42.317634
8,-71.072396,42.317485
8,-71.072791,42.3172
8,-71.073011,42.317035
8,-71.072926,42.316861
8,-71.072853,42.316733
8,-71.07283,42.31666
8,-71.072825,42.316544
8,-71.072837,42.316476
8,-71.072955,42.315999
8,-71.072985,42.315823
8,-71.073027,42.315511
8,-71.073084,42.314712
8,-71.073121,42.314409
8,-71.073145,42.314217
8,-71.073212,42.313683
8,-71.07298,42.313675
8,-71.072138,42.313657
8,-71.072231,42.313409
8,-71.07261,42.312946
8,-71.073053,42.312374
8,-71.073171,42.312222
8,-71.073617,42.312398
8,-71.074087,42.312607
8,-71.074649,42.312841
8,-71.074973,42.312984
8,-71.075358,42.313125
8,-71.075577,42.313196
8,-71.075668,42.313226
8,-71.076185,42.313423
8,-71.076788,42.313629
8,-71.077005,42.313713
8,-71.077728,42.314062
8,-71.077921,42.314151
8,-71.078492,42.314433
8,-71.078823,42.314608
8,-71.079168,42.314048
8,-71.079401,42.313676
8,-71.079497,42.313513
8,-71.079683,42.313219
8,-71.080088,42.312691
8,-71.080312,42.312418
8,-71.080743,42.311891
8,-71.081148,42.311363
8,-71.081574,42.310836
8,-71.081706,42.310655
8,-71.082012,42.310256
8,-71.082514,42.309661
8,-71.082668,42.309535
8,-71.082744,42.309431
8,-71.082804,42.309331
8,-71.082974,42.309001
8,-71.083078,42.308772
8,-71.083092,42.308741
8,-71.083254,42.308469
8,-71.083686,42.307891
8,-71.083898,42.30759
8,-71.084029,42.307417
8,-71.084189,42.307191
8,-71.084299,42.307015
8,-71.084403,42.306797
8,-71.084475,42.306608
8,-71.084552,42.306378
8,-71.084619,42.306116
8,-71.084653,42.305931
8,-71.084692,42.305608
8,-71.084721,42.305447
8,-71.08474025,42.30528339
8,-71.084741,42.305277
8,-71.08485,42.304706
8,-71.084923,42.304428
8,-71.085,42.304178
8,-71.085246,42.303446
8,-71.085362,42.303093
8,-71.085558,42.302495
8,-71.085727,42.301953
8,-71.085903,42.301381
8,-71.085918,42.301334
8,-71.086164,42.30063
8,-71.086256,42.300389
8,-71.086404,42.300003
8,-71.086541,42.299562
8,-71.086692,42.299105
8,-71.086791,42.298774
8,-71.086936,42.298357
8,-71.086992,42.298142
8,-71.08742,42.298043
8,-71.088598,42.297745
8,-71.089635,42.297498
8,-71.090059,42.297391
8,-71.09048,42.297259
8,-71.090921,42.297108
8,-71.091182,42.297
8,-71.09135,42.296922
8,-71.091437,42.296865
8,-71.091568,42.296749
8,-71.091715,42.29656
8,-71.092208,42.295879
8,-71.092329,42.295756
8,-71.092576,42.295432
8,-71.093173,42.294613
8,-71.093226,42.294541
8,-71.094273,42.293302
8,-71.094351,42.293218
8,-71.094441,42.293122
8,-71.094583,42.29298
8,-71.094838,42.292726
8,-71.095377,42.292239
8,-71.095759,42.291973
8,-71.095787,42.292044
8,-71.096032,42.292559
8,-71.0962,42.292929
8,-71.09633,42.293156
8,-71.09645904,42.29322449
9,-71.06833993,42.34774187
9,-71.06834087,42.34774113
9,-71.06815877,42.34771895
9,-71.06669528,42.34753218
9,-71.0662233,42.34746593
9,-71.06586443,42.34739732
9,-71.06575904,42.34737525
9,-71.0644723,42.34706382
9,-71.06311656,42.34674894
9,-71.06115194,42.34630644
9,-71.06107098,42.34629868
9,-71.06076431,42.34626923
9,-71.06079464,42.34617306
9,-71.06082496,42.34607696
9,-71.06089118,42.34586701
9,-71.06094432,42.34569854
9,-71.06166691,42.34395644
9,-71.06269428,42.34156242
9,-71.06343929,42.33997689
9,-71.06378879,42.33943166
9,-71.06430176,42.33847142
9,-71.06475364,42.33767678
9,-71.06491293,42.33737336
9,-71.06508044,42.33701112
9,-71.06518652,42.33673194
9,-71.06523994,42.33653822
9,-71.06528809,42.33624094
9,-71.06530358,42.335953
9,-71.06524463,42.33553249
9,-71.06520055,42.33537672
9,-71.0657862,42.33534293
9,-71.06683922,42.33529303
9,-71.06734777,42.33524109
9,-71.06776557,42.33518879
9,-71.06820179,42.33509617
9,-71.06869329,42.33488256
9,-71.06931246,42.33457517
9,-71.07100464,42.33336495
9,-71.07207792,42.33257296
9,-71.07298789,42.33319125
9,-71.07299593,42.33319835
9,-71.07340334,42.33355803
9,-71.07341315,42.33356596
9,-71.07341337,42.33356614
9,-71.07421501,42.33421401
9,-71.07511126,42.33493833
9,-71.07512238,42.3349518
9,-71.07521329,42.33506192
9,-71.0752426,42.33509742
9,-71.07525024,42.33510352
9,-71.07648128,42.3360874
9,-71.07650562,42.33610696
9,-71.07650724,42.33610826
9,-71.0766185,42.33619767
9,-71.07662742,42.33620514
9,-71.07664026,42.3362159
9,-71.07694044,42.33646732
9,-71.07695908,42.33648294
9,-71.0769887,42.33650778
9,-71.07701534,42.33652961
9,-71.07728431,42.33675574
9,-71.07728562,42.33675684
9,-71.07729583,42.33676541
9,-71.07734123,42.33680348
9,-71.07734863,42.33680981
9,-71.07736121,42.33682056
9,-71.07736734,42.3368258
9,-71.07802378,42.33735584
9,-71.07821667,42.33751159
9,-71.07851036,42.33774872
9,-71.07851776,42.33775479
9,-71.07851836,42.33775528
9,-71.07865476,42.33786444
9,-71.07968018,42.33870762
9,-71.07976352,42.33877593
9,-71.07981089,42.33881694
9,-71.08010741,42.33907363
9,-71.08011107,42.33907679
9,-71.08013703,42.33909932
9,-71.08015709,42.33911672
9,-71.08027248,42.33921453
9,-71.08034534,42.33927938
9,-71.08035767,42.33929036
9,-71.08045544,42.33938293
9,-71.08051007,42.3394392
9,-71.08062329,42.3395763
9,-71.08063601,42.33958928
9,-71.08064231,42.33959551
9,-71.08064256,42.33959576
9,-71.08064883,42.33960198
9,-71.08069749,42.33965014
9,-71.0810319,42.33998122
9,-71.08128534,42.34023212
9,-71.08129524,42.34024191
9,-71.08138676,42.34033238
9,-71.08163266,42.34050814
9,-71.08174652,42.34058953
9,-71.08174755,42.34059026
9,-71.08175421,42.34059508
9,-71.0818049,42.34063172
9,-71.08193844,42.34072827
9,-71.08194707,42.3407345
9,-71.08194754,42.34073482
9,-71.08195549,42.34074022
9,-71.08199672,42.34076823
9,-71.08200231,42.34077203
9,-71.08201021,42.34077748
9,-71.08217095,42.34088844
9,-71.08217506,42.34089136
9,-71.08230827,42.34098608
9,-71.08234436,42.34101053
9,-71.08303222,42.34146028
9,-71.0831412,42.34152804
9,-71.08301011,42.3416311
9,-71.0827961,42.34181201
9,-71.08251029,42.34205727
9,-71.08245235,42.34210487
9,-71.08236597,42.34217583
9,-71.08219566,42.34231574
9,-71.08215262,42.34235109
9,-71.08192466,42.34253836
9,-71.08188184,42.34257354
9,-71.08185897,42.34259232
9,-71.08153723,42.34285663
9,-71.08151741,42.34287291
9,-71.08128518,42.34306368
9,-71.08123397,42.34310575
9,-71.08118721,42.34314416
9,-71.08114193,42.34317877
9,-71.08088275,42.3433769
9,-71.08084634,42.34340474
9,-71.08082679,42.34341968
9,-71.08052129,42.34368284
9,-71.0800386,42.344103
9,-71.07996712,42.344152
9,-71.07996702,42.34415207
9,-71.07989415,42.34420201
9,-71.07958142,42.34446098
9,-71.07916204,42.34480318
9,-71.07915985,42.34480497
9,-71.07903223,42.34490911
9,-71.07899772,42.34493726
9,-71.07896612,42.34496305
9,-71.07871632,42.34516688
9,-71.0786884,42.34518967
9,-71.07823271,42.34556149
9,-71.07820336,42.34558544
9,-71.07820183,42.34558668
9,-71.07813525,42.34564102
9,-71.07813412,42.34564193
9,-71.07811371,42.34565859
9,-71.07801136,42.3457421
9,-71.07793821,42.34580179
9,-71.07792484,42.3458127
9,-71.07791473,42.34582095
9,-71.07754714,42.34612088
9,-71.07754527,42.34612241
9,-71.07753309,42.34613234
9,-71.07732951,42.34629845
9,-71.0773276,42.3463
9,-71.07732443,42.34630259
9,-71.07726134,42.34635407
9,-71.0772084,42.34639726
9,-71.07698868,42.34654975
9,-71.07676773,42.34669343
9,-71.07672283,42.34671976
9,-71.07663984,42.34676844
9,-71.07650346,42.34685487
9,-71.07644728,42.34689586
9,-71.07637209,42.34693872
9,-71.07632486,42.34696408
9,-71.07632366,42.34696473
9,-71.07631852,42.34696663
9,-71.07625865,42.34698881
9,-71.0761904,42.3470141
9,-71.07602494,42.34707449
9,-71.075956,42.34707925
9,-71.07581424,42.34707577
9,-71.07571376,42.34708299
9,-71.07538684,42.34713965
9,-71.07436349,42.34731047
9,-71.07435461,42.34731195
9,-71.0740835,42.34733671
9,-71.07384101,42.34735869
9,-71.07383707,42.34735901
9,-71.07381429,42.34736106
9,-71.07370391,42.34737102
9,-71.07368709,42.34737253
9,-71.07356612,42.34738344
9,-71.0734804,42.34739117
9,-71.07341008,42.34739752
9,-71.07332676,42.34740503
9,-71.07323607,42.34747805
9,-71.07323521,42.34747875
9,-71.07319678,42.34750969
9,-71.07316011,42.34753921
9,-71.07313335,42.34756076
9,-71.07312459,42.34756781
9,-71.07310764,42.34758143
9,-71.07309031,42.34759537
9,-71.07308818,42.34759708
9,-71.07308739,42.34759772
9,-71.07303406,42.3476406
9,-71.07301466,42.3476562
9,-71.07281044,42.3478219
9,-71.07121568,42.34782574
9,-71.0691342,42.34781307
9,-71.06833993,42.34774187
10,-71.07568801,42.35690806
10,-71.07579412,42.35680687
10,-71.07570816,42.35675213
10,-71.07570815,42.35675304
10,-71.07569017,42.35676715
10,-71.07568274,42.35677261
10,-71.07567562,42.35677693
10,-71.07566228,42.35678854
10,-71.07564926,42.35680023
10,-71.07536851,42.35601896
10,-71.07504616,42.35532905
10,-71.07327759,42.35582411
10,-71.07304503,42.35528079
10,-71.07251005,42.3554591
10,-71.0706814,42.35189278
10,-71.06989839,42.35014789
10,-71.07006339,42.35002726
10,-71.0701932,42.34993237
10,-71.07024994,42.34988692
10,-71.0704963,42.34968963
10,-71.07064336,42.34957185
10,-71.07070832,42.34951983
10,-71.07076788,42.34947213
10,-71.07096772,42.34931147
10,-71.07099366,42.34929062
10,-71.07101162,42.34927618
10,-71.07102465,42.3492657
10,-71.07103659,42.3492561
10,-71.07107397,42.34922606
10,-71.07108327,42.34921858
