u-GbIt3eI34D-UsUrfqsD5i,q-tvbC3ngjAo-lSXrKdHWiM,When will all people have good transportation service? ,Equity,1/7/15 10:50,02118
u-lHb8SMrLvn-c3Tunjavx3,q-fkCexBWlra-rbgJ5a2SVK,Will I have a proper T station in the South End?,Equity,1/7/15 10:50,02118
u-v0ohESNxEX-q4sMTQc2GU,q-8fiQpi2jjj-EPlY1b0Rxw,How can the city make sure that the poor and working people benefit from this new vision?,Equity,3/9/15 12:17,02118
u-3bEgyuJbjf-f1HxK8u8Cf,q-wVcQrfNkL7-zBRLN3SZej,"As you know we have too much snow in the front of 755 Tremont st. in Boston, MA 0218. The crosswalk and mailbox we can't get to.",Experiential Quality,3/9/15 12:16,02118
u-0MAik3AHmJ-bSpCMMVkcx,q-bACdChLuRg-QGMnwYZ9BE,Why can't we not allow people with twins in double wide strollers on the buses?,Experiential Quality,1/28/15 15:22,02118
u-syTfG0f2Dj-vScyE8wmN1,q-FrQIZnxild-jjs8FWt1CY,Why don't they have public bathrooms on the bus?  Or at the stations?,Experiential Quality,1/7/15 10:50,02118
u-5tcIJOjfEK-IvzIgGHB8I,q-obGNGOGT4p-dZWQtlh6J5,"Can the transportation department work with other city departments to ensure snow removal occurs on sidewalks, handicap ramps, and fire hydrants?",Experiential Quality,3/9/15 12:17,02118
u-yRJKmVppGS-9Xpc6vssMv,q-XYCLzVdfBF-7Cc8XKX1CQ,Can we have a bar/social cabin on the commuter rail? I would pay 4-5 dollars for a beer or glass of wine on an hour long commute. ,Experiential Quality,1/29/15 14:09,02118
u-TGNjakaNom-C5iPGkDEHJ,q-8nYc9zOVNk-rWK68RHRKr,Will there be more room for mothers and people shopping on the bus?,Experiential Quality,2/5/15 16:16,02118
u-f578GBtDa5-eSLwfUZi9s,q-wLfEC01uwH-yssaElPgQh,What conditions will the road be in?,Experiential Quality,1/7/15 10:50,02118
